scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,listing_id
4.87,4.87,4.93,4.93,5.0,5.0,4.6,937794550277689154
5.0,5.0,5.0,5.0,5.0,4.87,5.0,937838887006591990
4.92,5.0,4.92,4.92,5.0,4.92,4.92,937881001174655810
5.0,5.0,4.5,5.0,5.0,5.0,5.0,937923758339180809
5.0,4.95,4.95,5.0,5.0,4.63,4.89,937924535998862317
4.94,4.88,5.0,4.82,4.94,4.59,4.94,937957375417924447
3.0,1.0,4.0,4.0,4.0,2.0,2.0,937965644715268783
4.92,4.92,4.92,5.0,4.92,4.67,4.92,938020847086483781
4.78,4.78,4.89,5.0,4.78,4.56,4.56,938045560187443425
4.6,4.5,4.9,4.8,4.6,4.7,4.5,944870414494658247
4.67,4.83,4.83,4.83,4.83,4.67,4.5,944905921410062336
4.73,4.64,4.82,4.91,4.91,4.91,4.55,944946165344207490
3.83,4.0,4.33,4.33,4.5,4.0,3.67,944954148541326082
4.57,4.71,4.43,5.0,4.71,4.71,4.43,944966011522259594
5.0,5.0,4.95,5.0,4.95,4.68,4.95,938078824576241606
5.0,4.94,4.94,4.94,5.0,4.81,4.88,938223813938965974
4.81,4.81,4.88,4.75,4.94,4.94,4.81,938243412414162988
4.29,4.57,4.86,4.71,4.86,4.71,4.57,945176090205845885
4.27,4.55,3.91,4.91,4.82,4.73,4.36,945245909529214207
4.91,5.0,5.0,4.73,5.0,5.0,4.91,938352391814465531
4.67,4.67,4.17,4.83,4.83,5.0,4.67,945257250578508889
5.0,5.0,5.0,5.0,5.0,4.75,4.63,938454186694611553
4.88,4.88,4.88,4.38,5.0,4.25,4.88,945532054636941484
4.88,4.88,4.75,4.75,5.0,4.88,4.14,945575957781578426
4.93,5.0,4.93,4.73,5.0,4.8,4.8,945605472603561241
5.0,5.0,5.0,4.9,5.0,4.8,5.0,938458858322796146
5.0,5.0,5.0,5.0,5.0,5.0,5.0,945637309318614196
4.75,4.95,4.95,4.95,5.0,4.8,4.8,945662570819270466
5.0,4.92,5.0,4.92,5.0,5.0,4.92,938609141427706305
5.0,5.0,5.0,4.0,4.5,5.0,5.0,945711182443696929
4.75,5.0,4.92,4.5,4.75,4.92,4.67,945827947899514984
5.0,4.92,4.92,4.75,4.92,5.0,4.83,945867393113350217
5.0,5.0,4.67,5.0,4.67,5.0,5.0,945877880010500785
4.71,4.79,4.79,4.5,4.86,5.0,4.64,945890649892355399
5.0,5.0,5.0,5.0,5.0,5.0,5.0,945969361864175386
5.0,5.0,5.0,5.0,5.0,5.0,5.0,946342407326967504
5.0,4.8,5.0,5.0,5.0,4.6,4.8,946562224628344160
5.0,5.0,5.0,3.0,4.0,5.0,5.0,946597500033368541
4.08,4.08,4.0,4.38,4.23,4.54,3.85,939196178404173208
4.45,4.73,4.27,4.55,4.45,4.91,4.18,939196351047260930
4.63,4.88,4.88,4.88,5.0,4.5,4.5,939198536188124764
4.68,4.64,4.62,4.96,4.96,4.84,4.62,946651002906978369
4.94,5.0,5.0,4.82,4.88,5.0,4.82,946948795869099240
4.8,4.8,5.0,5.0,5.0,5.0,5.0,939236779713319711
5.0,5.0,5.0,5.0,5.0,5.0,4.0,947581269026310419
4.88,4.75,5.0,5.0,5.0,4.88,5.0,939259298328790581
5.0,5.0,5.0,5.0,5.0,5.0,5.0,939384118010210371
5.0,4.96,4.92,5.0,4.96,4.62,4.85,939401148857776968
5.0,5.0,4.0,5.0,4.0,5.0,5.0,939441242536327343
5.0,5.0,5.0,5.0,5.0,5.0,5.0,939454431513100924
5.0,5.0,5.0,5.0,5.0,5.0,5.0,939713544541873249
5.0,5.0,5.0,4.89,5.0,4.67,4.89,947741672309816791
5.0,5.0,5.0,5.0,5.0,5.0,5.0,939795816622522985
5.0,5.0,5.0,5.0,5.0,5.0,5.0,939880858971577429
5.0,5.0,4.94,5.0,5.0,4.65,5.0,939884931947437307
4.2,4.0,4.5,4.8,4.1,4.7,4.2,939935593863922386
4.87,4.93,4.73,4.8,4.67,4.87,4.87,947773199277895203
1.0,1.0,1.0,1.0,1.0,1.0,1.0,947945950715628269
4.89,4.89,4.78,4.78,5.0,5.0,4.89,947966439955936451
4.92,4.92,4.67,4.92,4.83,4.83,4.83,948073378669236963
4.44,4.89,5.0,4.67,5.0,4.44,4.33,940054325461189267
4.48,4.67,4.62,4.67,5.0,4.81,4.57,940173538387146957
4.92,4.92,5.0,5.0,4.85,4.85,4.92,940179915626035791
4.83,4.67,4.67,4.75,5.0,4.83,4.67,940417907294837094
4.8,5.0,5.0,5.0,5.0,4.8,5.0,948089100642170169
3.83,4.0,4.17,3.33,4.5,4.0,3.33,940473005840776822
5.0,5.0,5.0,5.0,5.0,5.0,5.0,940563795661048271
5.0,5.0,5.0,5.0,5.0,5.0,5.0,940642852501852959
4.91,4.82,4.82,5.0,5.0,4.91,4.73,948174944305524456
4.9,4.9,4.9,5.0,5.0,4.6,4.8,948188116434450197
4.8,4.9,5.0,4.8,5.0,4.3,4.8,948194364672685048
4.8,4.8,5.0,4.8,5.0,5.0,4.6,948385533066604943
4.75,4.75,5.0,5.0,5.0,5.0,4.75,948419408795555479
4.62,4.77,4.54,4.69,4.92,4.77,4.38,940646180492591536
5.0,4.75,4.75,5.0,5.0,4.25,4.25,948449767684132417
4.81,4.92,4.85,4.85,4.88,4.88,4.85,940666366235603954
5.0,5.0,4.75,4.75,5.0,5.0,4.5,940763505789746731
5.0,5.0,5.0,3.0,5.0,5.0,5.0,941091798257194418
5.0,5.0,5.0,5.0,5.0,5.0,5.0,948506948618220916
4.5,4.5,5.0,5.0,4.5,4.5,3.5,948548117959019861
5.0,5.0,5.0,5.0,5.0,4.86,5.0,941231194429802379
4.25,4.25,4.25,4.75,4.0,4.0,3.75,941366001563272373
5.0,5.0,5.0,5.0,5.0,4.0,5.0,941402422107856795
3.0,4.0,3.5,4.5,4.5,4.0,4.0,941402552194609961
4.82,4.91,5.0,4.82,5.0,4.27,4.64,941435650539364521
4.88,5.0,5.0,5.0,4.88,5.0,4.88,948571208847617317
4.6,4.6,3.8,4.8,4.8,4.6,4.8,941591484459326907
5.0,5.0,5.0,5.0,5.0,5.0,5.0,941597864321102009
4.63,4.88,5.0,4.38,4.63,4.88,4.38,941916584979437707
5.0,5.0,5.0,5.0,5.0,4.83,5.0,948586964517893945
4.85,4.88,4.88,4.81,5.0,4.96,4.88,948696633272502891
5.0,5.0,5.0,5.0,5.0,5.0,5.0,941941413832717205
4.58,4.46,4.92,4.79,4.83,4.63,4.71,941954056584953343
4.64,4.64,4.48,4.56,4.84,4.92,4.6,942045428572943460
4.93,4.93,4.93,4.79,5.0,4.79,4.64,942073556902892311
4.0,3.67,3.67,4.33,4.0,3.67,3.67,942286996749927543
4.71,4.76,4.81,4.75,4.9,4.98,4.56,948751748714118049
4.17,4.33,3.83,4.83,4.83,4.5,4.5,948777604550276448
5.0,5.0,5.0,5.0,5.0,5.0,5.0,942310135021378723
4.0,4.0,5.0,4.0,4.0,5.0,4.0,942321347564298628
4.97,4.97,5.0,4.94,4.97,4.83,4.94,942592783814606468
4.95,4.95,4.84,5.0,4.89,5.0,4.95,942678366214497471
5.0,5.0,5.0,5.0,5.0,4.75,4.5,948802577160716526
4.67,5.0,4.33,4.67,5.0,5.0,4.67,942710076839528524
4.38,4.51,4.38,4.69,4.62,4.79,4.33,949137232957155563
4.76,4.76,4.35,4.88,5.0,4.59,4.71,949198484757783930
5.0,5.0,5.0,5.0,5.0,5.0,5.0,949295512368838679
4.62,4.76,4.43,4.62,4.81,4.76,4.48,949563854198749687
4.0,4.69,4.38,4.06,4.38,4.69,4.13,949894124832886331
4.78,4.67,4.67,5.0,4.78,4.56,4.56,955172109659094260
4.9,5.0,5.0,5.0,5.0,4.6,4.9,950018289397840215
5.0,5.0,4.0,5.0,4.67,4.67,4.33,950065846139779573
4.71,4.79,4.93,4.93,4.93,4.71,4.64,955236891307087481
4.33,4.67,4.67,5.0,5.0,4.67,4.67,950231178595795463
2.5,3.5,3.0,2.5,1.5,3.5,3.0,950241543888606673
3.5,3.0,4.5,3.0,3.0,3.0,3.0,950263225371489087
3.25,4.0,3.5,3.75,4.5,3.75,3.5,950276398236500488
4.88,4.5,4.63,5.0,4.88,4.5,4.75,950283883165479955
5.0,5.0,5.0,5.0,5.0,4.83,5.0,955286661498636367
4.91,4.86,4.9,4.9,5.0,4.95,4.95,950632941606379851
4.8,5.0,4.78,5.0,4.9,4.9,4.7,950815922184111914
5.0,5.0,5.0,5.0,5.0,5.0,4.8,950973449803323914
4.7,4.7,4.78,4.96,4.96,4.91,4.65,950990241592182914
5.0,5.0,4.78,5.0,5.0,4.22,5.0,955302852404139972
4.63,4.75,4.88,4.88,5.0,3.75,4.5,955305742136263608
4.44,4.67,4.67,4.78,4.67,4.0,4.44,955308533660056270
4.3,4.8,4.7,4.7,4.9,3.7,4.2,955311266515703388
4.8,5.0,5.0,4.6,5.0,4.8,5.0,955452935354669394
4.94,5.0,5.0,5.0,5.0,4.94,4.94,951554213240063822
3.0,3.33,3.17,4.17,4.17,3.17,3.0,951896407126397287
3.75,3.5,4.0,3.75,4.0,4.5,3.75,952129379313222682
4.3,4.1,4.2,4.4,4.4,4.8,4.3,952157340662849938
4.77,4.85,4.85,4.54,4.85,4.85,4.46,952204640529550950
4.6,4.47,4.13,4.87,5.0,4.87,4.4,955648932264848918
5.0,4.67,5.0,5.0,5.0,4.0,4.67,952322435153505860
5.0,5.0,5.0,5.0,5.0,5.0,4.5,952364778612506804
5.0,5.0,5.0,5.0,5.0,4.5,4.5,952405130121531095
5.0,5.0,5.0,5.0,5.0,4.5,5.0,955755972868671679
5.0,5.0,5.0,5.0,5.0,5.0,5.0,955758877506155462
4.71,4.86,4.86,4.71,4.93,4.79,4.93,952695583602085071
5.0,5.0,5.0,5.0,5.0,5.0,5.0,955772207116632111
4.89,4.89,4.89,4.56,4.78,4.89,4.56,952833180344231586
5.0,5.0,5.0,4.88,4.75,5.0,4.63,952834179407110318
4.86,5.0,4.86,5.0,5.0,4.86,4.86,955808905318536019
4.67,4.67,5.0,4.67,4.67,4.67,4.67,955827179575441532
5.0,4.75,4.75,5.0,4.75,4.5,4.75,956366491438988571
4.54,4.85,4.77,5.0,4.77,4.92,4.38,952914844170942996
4.0,4.0,4.0,4.0,4.0,4.0,4.0,956450745535050646
4.67,4.83,4.5,5.0,5.0,5.0,4.67,952982899650001529
4.5,5.0,3.0,4.5,3.5,5.0,3.0,953001337182631833
5.0,5.0,4.5,4.5,4.5,4.5,4.0,956631172832530257
4.78,4.89,4.78,5.0,5.0,4.78,5.0,953015761932664098
4.5,4.5,4.5,4.25,4.0,5.0,4.0,956672625557840126
4.4,4.6,4.4,4.6,5.0,4.0,4.2,953161355382709555
5.0,4.8,4.8,5.0,5.0,5.0,5.0,953222792399975638
4.0,4.0,3.0,4.0,5.0,4.0,4.0,953442633740320988
4.67,4.67,4.67,5.0,5.0,5.0,5.0,956943968798513237
4.63,4.37,4.37,4.84,4.89,5.0,4.58,953552490159108972
5.0,5.0,5.0,5.0,5.0,5.0,5.0,957088512113568573
5.0,4.86,4.71,4.79,4.93,4.93,4.93,957116437491258474
4.89,4.89,4.95,4.89,4.95,4.16,4.95,953694919611588142
4.75,4.8,4.9,5.0,5.0,4.5,5.0,953698536801561183
4.5,4.5,4.25,4.75,4.75,4.75,4.75,953734178944759667
5.0,5.0,3.0,5.0,5.0,4.0,5.0,953748051236568739
4.71,4.93,4.5,4.64,4.93,4.86,4.71,957427481018832213
5.0,5.0,5.0,5.0,5.0,4.0,5.0,957513758043217551
4.5,5.0,4.5,4.0,5.0,5.0,4.5,953750059402438661
4.62,4.69,4.69,4.92,4.77,5.0,4.54,954193016255338306
4.5,4.5,4.5,4.17,4.83,4.83,4.17,954231295890721669
5.0,5.0,5.0,5.0,5.0,5.0,5.0,954290865421457015
4.0,4.0,4.5,3.0,4.5,4.5,4.5,954317658177669507
4.88,4.88,4.88,4.88,4.88,4.63,4.75,954396051180063078
5.0,5.0,5.0,5.0,5.0,4.83,4.5,954407125778300257
4.8,4.8,4.8,4.5,4.8,4.9,4.9,954440146699385093
4.92,5.0,4.92,5.0,4.92,4.92,4.83,954631482828782423
4.54,4.62,4.62,4.54,4.54,4.77,4.54,957899114093441809
4.53,4.63,4.63,4.58,4.63,5.0,4.58,954985942589756240
5.0,5.0,5.0,5.0,5.0,5.0,4.78,955110642504241190
4.77,4.85,4.85,5.0,5.0,4.85,4.46,959571337675133653
5.0,5.0,5.0,5.0,5.0,5.0,5.0,957926507425557872
4.25,4.5,4.75,4.5,4.75,5.0,4.25,960158967188957338
4.0,4.14,4.14,4.29,4.0,4.43,4.14,957932398254242510
4.77,4.7,4.8,4.96,4.81,4.88,4.75,957993208500437011
4.0,5.0,5.0,5.0,5.0,5.0,4.0,957996813489415955
5.0,5.0,5.0,5.0,5.0,4.93,4.79,960179931628972194
4.75,4.75,4.75,4.88,4.88,4.88,4.63,960249964673605075
5.0,5.0,4.8,5.0,5.0,5.0,5.0,958112700377505402
4.14,4.0,4.43,4.14,4.71,4.57,4.14,960286536386701044
4.33,4.67,4.67,4.67,4.67,5.0,4.33,960287083603386415
5.0,5.0,5.0,5.0,5.0,5.0,5.0,960301660171998487
4.85,4.69,5.0,4.92,5.0,5.0,4.62,960325671900410638
4.43,4.29,4.43,4.43,4.57,4.71,4.0,960488100209823073
3.5,4.5,4.5,3.0,3.0,4.5,3.0,960751257886019939
4.67,4.89,4.78,4.89,4.89,4.78,4.67,960754589272598359
5.0,5.0,4.75,5.0,4.75,5.0,5.0,960805856612466110
5.0,5.0,5.0,4.75,5.0,5.0,4.5,960952372339129856
4.33,4.33,4.0,5.0,5.0,4.83,4.0,960992117793772777
4.77,4.92,4.85,4.69,4.85,4.92,4.77,961072717886018581
5.0,5.0,5.0,5.0,5.0,4.9,5.0,958116598977972819
4.9,5.0,4.8,5.0,5.0,4.9,4.8,958176890537691747
4.67,4.67,5.0,3.67,5.0,3.33,4.33,961553004583891376
5.0,5.0,5.0,5.0,5.0,5.0,5.0,961615746450924403
5.0,5.0,5.0,5.0,5.0,4.67,5.0,958668282791895826
5.0,5.0,5.0,5.0,5.0,5.0,5.0,961701079621400620
5.0,5.0,5.0,5.0,5.0,5.0,5.0,961747984406730253
4.25,4.25,4.25,4.5,4.25,4.25,4.75,961754026796702594
5.0,5.0,5.0,5.0,5.0,5.0,5.0,958748653397696305
5.0,5.0,5.0,4.6,5.0,5.0,4.8,958848887231807179
5.0,5.0,5.0,5.0,5.0,5.0,5.0,958906309009493933
4.4,4.67,4.0,4.8,4.93,4.27,4.4,959002387465778174
3.5,3.5,4.5,3.25,3.25,4.0,2.75,962220305467976403
4.8,5.0,4.6,5.0,5.0,5.0,4.8,962220431588361685
4.0,4.13,4.5,4.25,4.13,4.5,3.88,962243573091106021
5.0,5.0,5.0,5.0,5.0,5.0,5.0,962349839760085091
4.56,4.62,4.41,4.56,4.79,4.68,4.51,962495821255361646
3.8,4.2,4.0,3.6,4.0,4.0,3.4,962912401563642023
5.0,5.0,4.67,4.83,5.0,5.0,4.83,962973538149687255
5.0,5.0,4.67,5.0,5.0,5.0,4.67,959390005223227567
5.0,4.92,5.0,5.0,5.0,4.83,5.0,963022789312055121
4.67,4.67,5.0,4.33,4.83,5.0,4.67,963027377545130422
2.0,2.5,2.5,4.5,2.5,4.0,1.5,963069246601934989
4.14,4.14,4.43,4.29,4.43,4.14,4.0,959461040529310087
4.73,4.55,4.73,4.73,4.82,4.82,4.73,963069594096249740
5.0,5.0,5.0,5.0,5.0,4.33,5.0,965210760580826273
4.33,3.67,4.33,4.67,4.67,4.33,4.0,965230137032411148
4.71,4.71,5.0,5.0,5.0,4.86,4.86,965928937803215004
5.0,5.0,5.0,5.0,5.0,5.0,5.0,965967215198005689
4.6,4.6,4.7,4.7,4.6,4.4,4.6,966002292727231451
5.0,4.8,5.0,5.0,5.0,5.0,4.2,966091694416552616
5.0,5.0,5.0,5.0,5.0,5.0,5.0,966119436193034006
5.0,5.0,5.0,5.0,5.0,5.0,5.0,963136435833522308
5.0,5.0,5.0,4.75,5.0,5.0,5.0,963150679948000136
4.0,3.71,3.86,4.0,4.43,4.14,3.71,963215737178918012
4.64,4.64,4.73,4.82,4.91,4.91,4.36,963234142691678558
5.0,5.0,5.0,5.0,5.0,5.0,5.0,966243819258421426
5.0,5.0,5.0,5.0,5.0,5.0,5.0,963238299367837266
4.6,4.4,5.0,4.6,4.8,4.6,4.6,966612462754620263
5.0,5.0,5.0,5.0,5.0,5.0,4.78,966626672601287618
5.0,5.0,4.8,5.0,5.0,5.0,5.0,963331552973443674
4.8,5.0,5.0,4.2,5.0,4.8,4.8,966644008036474930
4.73,4.82,4.82,4.91,4.91,4.91,4.73,966677813265520404
4.86,4.86,5.0,5.0,5.0,4.86,4.71,963685136094121934
5.0,5.0,5.0,4.75,5.0,5.0,4.5,963709016359427357
3.0,4.0,5.0,3.0,2.0,1.0,3.0,963740164148759807
5.0,5.0,5.0,5.0,5.0,5.0,5.0,966878896066525267
4.8,4.7,5.0,4.8,5.0,5.0,4.7,963750001614444503
4.0,4.25,4.5,4.75,4.25,4.5,4.0,963766885927093029
3.0,3.0,5.0,3.0,3.0,5.0,3.0,963850923439090064
5.0,5.0,5.0,5.0,5.0,5.0,5.0,963854724290935291
5.0,5.0,5.0,5.0,5.0,4.0,5.0,963855701972806041
5.0,5.0,5.0,5.0,5.0,5.0,5.0,963857994818465493
3.0,3.0,3.0,3.0,5.0,4.0,3.0,963923803461918421
5.0,5.0,5.0,4.5,5.0,5.0,5.0,963992380546619602
4.67,4.72,4.83,4.83,4.78,4.56,4.72,964634328711746716
4.17,4.17,3.67,4.67,4.83,5.0,4.17,964704660496876780
5.0,5.0,4.88,5.0,4.88,5.0,5.0,966894702821517886
5.0,5.0,5.0,5.0,5.0,5.0,5.0,966987334869907296
5.0,5.0,5.0,5.0,5.0,5.0,5.0,964772031713891267
5.0,5.0,5.0,5.0,5.0,5.0,5.0,967317432760609494
2.0,1.0,2.0,4.0,4.0,4.0,3.0,964826062062035798
5.0,4.67,5.0,4.67,5.0,4.0,4.67,974951019933694010
5.0,5.0,5.0,5.0,5.0,5.0,5.0,975177120093570420
5.0,5.0,5.0,4.67,5.0,5.0,4.67,975228450493430308
2.5,3.0,2.5,4.0,5.0,4.0,3.0,975341829078334024
4.94,5.0,4.88,4.88,5.0,5.0,4.94,967547984247133825
4.88,5.0,5.0,4.82,4.94,4.94,4.76,975407160632841105
4.0,5.0,5.0,4.0,5.0,4.0,3.0,967651017686735036
5.0,5.0,5.0,5.0,5.0,5.0,5.0,967964972960596107
4.83,4.83,5.0,5.0,5.0,4.67,4.5,968097358507575917
4.9,5.0,5.0,4.9,5.0,5.0,5.0,976024216531551189
4.91,4.91,5.0,4.82,5.0,4.82,4.82,976106596872684948
5.0,5.0,5.0,4.57,5.0,5.0,4.86,968113436879507135
4.6,4.8,5.0,4.8,5.0,4.8,4.8,968215636057391689
5.0,5.0,5.0,5.0,5.0,5.0,5.0,968251565242963868
5.0,5.0,5.0,5.0,5.0,5.0,5.0,976106807063239067
5.0,5.0,5.0,5.0,5.0,4.92,4.92,968360206877840581
5.0,4.33,5.0,5.0,5.0,5.0,4.33,976118278227120273
3.0,5.0,4.0,5.0,3.0,4.0,4.0,976519894915219656
5.0,5.0,5.0,5.0,5.0,5.0,5.0,968363327791790435
5.0,5.0,5.0,5.0,5.0,5.0,5.0,968393021603989682
5.0,5.0,5.0,5.0,5.0,5.0,5.0,968793018895590555
4.0,4.0,4.0,4.0,4.0,4.0,4.0,968809529449523049
4.88,4.88,4.88,5.0,5.0,4.5,4.63,968929104784500862
5.0,5.0,5.0,5.0,5.0,5.0,5.0,976753910696675016
5.0,5.0,5.0,4.67,5.0,5.0,5.0,968967858662637488
5.0,5.0,5.0,5.0,5.0,5.0,5.0,976998614768513719
5.0,5.0,5.0,5.0,5.0,5.0,5.0,977144971555557664
4.0,4.33,4.0,4.83,4.83,4.83,4.17,977146446488984815
5.0,5.0,5.0,5.0,5.0,4.75,5.0,978198160675635304
5.0,5.0,4.89,5.0,4.89,4.56,4.89,969159516611516032
4.8,4.8,5.0,5.0,5.0,5.0,4.8,969630253358291765
5.0,4.0,5.0,5.0,5.0,5.0,5.0,978362475633211277
4.8,5.0,5.0,4.8,5.0,4.4,5.0,978397894206180234
5.0,5.0,5.0,5.0,5.0,5.0,4.0,978463124281550987
5.0,5.0,5.0,5.0,5.0,5.0,5.0,978536847879265711
5.0,4.75,4.75,5.0,5.0,5.0,4.5,978542250158238733
5.0,5.0,5.0,5.0,5.0,5.0,5.0,978572840391078096
4.8,4.8,4.8,5.0,4.6,4.4,4.4,978923664586785724
5.0,4.5,5.0,5.0,5.0,4.0,4.5,969665614088692484
4.78,4.78,4.78,4.56,4.89,4.78,4.56,978974896800732294
4.63,4.75,4.63,4.63,5.0,4.88,4.88,969756474379333345
4.93,4.87,4.8,4.93,5.0,4.87,4.87,969758538486712653
4.92,4.92,4.92,4.75,4.92,4.83,4.58,969768212770420822
4.83,5.0,4.83,5.0,5.0,4.83,4.67,979117187791196537
3.67,3.67,3.5,4.67,4.5,4.0,4.33,969867035985372617
4.2,4.4,4.2,4.6,3.8,4.8,4.2,979257485970311644
5.0,5.0,5.0,5.0,5.0,5.0,5.0,979262522860648784
4.75,4.75,4.5,4.75,4.75,4.75,4.5,979276099050660663
4.5,5.0,4.5,5.0,5.0,4.0,4.5,979372636395239307
5.0,4.0,5.0,5.0,4.0,5.0,4.0,979650669631424404
5.0,5.0,5.0,5.0,5.0,5.0,5.0,970238366673217357
4.0,4.0,4.0,5.0,5.0,4.0,4.0,970240664029000583
5.0,5.0,4.88,4.75,4.63,4.63,4.88,979961624048333064
5.0,5.0,4.67,4.67,4.67,5.0,5.0,970390120326033933
5.0,5.0,5.0,5.0,5.0,5.0,5.0,980402385932692294
4.62,4.54,4.62,4.77,4.92,4.62,4.69,980583175704259146
4.5,4.5,3.67,5.0,4.67,4.33,4.67,970392874103701167
3.5,4.0,4.5,3.0,4.5,3.5,3.0,970978356701016487
4.5,5.0,4.83,3.67,5.0,5.0,4.33,971012400858373155
5.0,5.0,5.0,5.0,5.0,5.0,5.0,971074988905835957
5.0,5.0,5.0,4.8,5.0,4.8,5.0,980633130019975644
4.95,5.0,5.0,4.95,5.0,5.0,5.0,980667439650670827
4.91,5.0,4.82,4.91,4.91,5.0,4.82,971255870244911901
4.0,4.83,4.5,4.67,4.33,4.83,4.17,971361572768381335
5.0,5.0,5.0,5.0,5.0,5.0,5.0,971999364633932826
5.0,4.86,5.0,5.0,5.0,4.86,5.0,972011959303805892
3.33,3.0,3.0,4.0,4.0,4.33,2.67,980685002123823611
5.0,4.8,4.6,5.0,5.0,4.8,4.6,980715889534033387
4.94,5.0,5.0,4.94,4.88,4.76,4.82,981143820176565547
5.0,4.94,5.0,4.76,5.0,5.0,4.88,981184299272982924
4.88,4.88,4.75,4.38,4.88,4.63,4.75,972016818239263702
4.56,4.56,4.67,4.67,4.56,5.0,4.56,981335857633027036
4.5,4.5,4.5,4.5,4.0,4.5,4.5,981379900691214951
5.0,5.0,5.0,5.0,5.0,2.0,4.0,981766182166814229
4.67,4.83,4.67,5.0,5.0,5.0,4.67,972934054476960697
4.55,4.64,4.64,4.0,4.64,5.0,4.45,973015093684752148
5.0,5.0,5.0,5.0,5.0,5.0,5.0,973122034984827609
5.0,5.0,5.0,5.0,5.0,4.7,5.0,973142993811034666
4.88,4.63,4.63,4.38,4.88,4.88,4.38,973172005270457229
5.0,5.0,4.8,5.0,5.0,5.0,4.8,982079720271569487
4.6,4.7,4.5,5.0,5.0,5.0,4.5,973831720936702081
5.0,5.0,5.0,5.0,5.0,5.0,5.0,974027328437988683
4.45,4.45,4.55,4.55,4.64,4.82,4.45,982653254486816920
5.0,5.0,5.0,5.0,5.0,5.0,5.0,974728683184468629
5.0,5.0,5.0,5.0,5.0,5.0,5.0,974803680305927951
5.0,5.0,5.0,5.0,5.0,5.0,5.0,982838991729286923
5.0,5.0,5.0,5.0,5.0,5.0,5.0,982799645715267248
5.0,5.0,5.0,5.0,5.0,5.0,5.0,989917421459506841
5.0,5.0,5.0,5.0,5.0,5.0,5.0,990058823032441971
5.0,5.0,5.0,5.0,4.0,4.0,5.0,990064024982013971
5.0,5.0,5.0,5.0,5.0,5.0,5.0,990084468122202428
5.0,5.0,5.0,4.67,5.0,5.0,5.0,983389114772229116
4.0,4.0,5.0,4.0,5.0,5.0,4.0,990635231287531532
5.0,5.0,5.0,3.0,5.0,5.0,5.0,990639020469572137
5.0,5.0,5.0,5.0,5.0,5.0,5.0,983416938650707865
5.0,4.75,5.0,4.88,5.0,4.75,4.88,990819231174167969
5.0,5.0,5.0,5.0,5.0,5.0,5.0,983470790158014465
5.0,4.83,5.0,5.0,5.0,5.0,5.0,991085362126087860
5.0,5.0,4.75,4.75,5.0,5.0,5.0,991280551556384499
4.5,4.5,4.5,4.5,4.5,4.5,4.5,983481433519177346
4.9,4.9,5.0,4.9,5.0,4.8,4.9,983835569734671399
5.0,5.0,5.0,5.0,5.0,5.0,5.0,991314976848413674
5.0,4.78,5.0,4.89,5.0,4.89,4.89,991358023776720295
4.91,5.0,5.0,5.0,5.0,5.0,4.91,991623785531977440
4.72,4.72,4.76,4.72,4.8,4.88,4.64,983924810658999469
4.67,4.83,4.92,5.0,4.75,4.92,4.75,983928337735608768
4.0,4.67,5.0,4.67,5.0,4.67,4.33,983931226851014355
5.0,4.67,5.0,5.0,5.0,4.67,4.67,983935111746109244
4.56,4.89,4.78,4.67,4.78,5.0,4.44,983937828106440192
3.8,4.0,4.6,4.4,4.2,4.4,3.8,983945594599851682
4.41,4.53,4.65,4.59,4.47,4.94,4.18,983945798635609074
5.0,5.0,5.0,5.0,5.0,5.0,5.0,983945973027105431
4.12,4.08,4.48,4.2,4.16,4.72,3.92,983946137310324157
4.19,3.97,4.42,4.45,4.29,4.68,4.0,983946297624848478
3.0,3.5,4.0,5.0,3.0,3.0,3.0,983946469199232971
5.0,5.0,5.0,5.0,5.0,5.0,4.67,984022031001990537
1.0,1.0,1.0,2.5,3.5,3.5,1.0,984023304954451339
5.0,5.0,5.0,4.0,5.0,5.0,4.0,992126237416640494
5.0,5.0,5.0,5.0,5.0,5.0,5.0,984039947870366221
4.0,5.0,4.0,5.0,5.0,5.0,4.0,984091539639487961
5.0,5.0,5.0,5.0,5.0,5.0,5.0,992638241678122602
5.0,4.0,5.0,4.0,4.0,4.0,4.0,992815722104236376
5.0,5.0,4.5,5.0,5.0,5.0,5.0,993055932035942460
3.67,4.0,3.67,4.0,4.67,4.67,3.67,993104010253661524
5.0,4.5,4.5,5.0,4.5,4.5,4.5,993166190408610536
5.0,5.0,5.0,5.0,5.0,4.83,5.0,984705936566713507
4.88,5.0,4.75,4.88,5.0,4.63,5.0,993392593295349328
4.5,4.75,4.75,5.0,5.0,5.0,5.0,985467234089211385
4.33,4.0,4.33,5.0,5.0,4.67,4.67,985495477376371494
5.0,5.0,5.0,5.0,5.0,5.0,5.0,994122711007825782
4.6,4.8,4.6,4.8,5.0,3.0,4.6,985505888827984205
4.5,4.83,4.83,4.5,5.0,4.83,4.33,985522388690156330
5.0,5.0,4.93,4.86,4.79,5.0,5.0,985576475155209158
5.0,5.0,5.0,5.0,5.0,4.8,5.0,994334034943229256
5.0,5.0,5.0,5.0,5.0,5.0,5.0,994376432971527976
5.0,5.0,5.0,5.0,5.0,4.5,5.0,994805854316916295
4.73,4.71,4.8,4.84,4.8,4.95,4.73,985601832170467430
4.0,5.0,3.0,5.0,3.5,5.0,4.0,994928615611861689
